67	28
178	28
189	34
89	38
130	43
209	55
78	56
114	57
233	59
230	80
135	82
82	94
139	99
138	115
87	117
163	123
113	126
77	128
45	129
238	130
95	133
209	135
220	137
42	140
198	140
35	145
121	149
67	154
169	154
220	158
82	159
128	171
128	187
184	199
136	203
216	204
173	208
83	210
210	223
47	228
39	233
140	239
184	239
160	241
76	245
124	253
201	254
33	255
222	258
66	260
151	263
176	264
199	266
124	274
145	280
76	285
228	289
197	295
210	295
105	296
151	302
61	307
237	316
123	318
173	321
101	323
198	323
