105	26
235	28
194	36
164	44
129	48
194	49
88	53
168	61
226	62
209	66
126	69
161	72
142	74
112	78
184	80
163	87
111	90
239	91
143	92
128	93
222	97
197	103
172	105
135	109
204	117
39	124
113	129
239	131
92	133
179	134
60	137
189	137
226	140
43	141
81	143
32	145
167	147
148	150
26	152
84	152
134	153
44	155
207	155
67	162
185	162
131	164
149	168
51	169
91	169
29	173
168	174
203	179
195	180
70	184
157	186
129	188
120	192
160	199
226	202
33	204
135	204
57	205
235	206
205	208
160	211
107	215
35	219
178	221
207	221
161	222
79	224
132	226
93	227
235	228
213	233
146	234
72	237
192	237
232	237
173	238
75	246
90	248
44	250
111	251
161	251
230	253
216	256
143	257
196	258
89	267
177	271
157	272
199	273
232	273
80	280
46	282
111	294
185	299
222	303
95	304
35	306
150	312
170	321
53	327
185	327
