66	31
81	31
97	38
130	38
66	47
176	47
117	52
57	60
96	62
175	63
139	65
98	69
136	82
149	86
129	98
173	100
147	104
126	118
61	134
80	135
174	139
133	142
145	147
99	158
117	158
84	159
147	166
70	168
171	171
84	172
213	172
138	178
99	184
70	190
171	195
210	199
63	202
145	207
172	210
39	211
52	218
129	220
70	226
172	230
144	234
39	235
25	246
44	246
127	249
77	252
173	256
125	277
175	281
83	283
145	288
98	291
28	300
65	305
93	306
145	308
131	309
43	323
90	323
200	323
134	324
