116	26
182	29
145	30
95	36
206	36
129	41
121	43
160	44
187	48
37	50
80	51
138	52
226	53
160	56
188	57
85	63
111	68
37	70
73	72
66	73
125	76
237	81
220	82
83	84
135	91
92	92
68	93
45	95
112	96
60	101
157	101
176	101
126	102
226	103
192	110
130	113
101	114
162	119
45	121
228	121
210	128
75	129
123	129
193	134
92	136
119	136
48	137
184	139
68	141
208	141
120	155
152	157
155	175
189	181
206	181
236	185
173	192
222	193
25	196
133	196
199	216
31	219
235	219
210	221
173	226
46	228
189	230
201	237
126	254
196	256
63	262
122	265
153	265
129	267
166	270
140	272
77	276
103	276
117	282
67	286
174	297
221	309
172	315
87	322
