165	40
124	43
93	45
30	49
66	49
55	54
163	62
84	66
104	66
176	67
44	74
124	76
140	83
112	86
140	90
80	95
37	96
152	100
173	103
112	107
139	107
62	111
84	114
47	119
145	123
101	125
164	125
127	126
74	135
36	138
165	142
128	145
144	158
36	165
103	166
80	168
148	172
181	173
62	182
131	183
84	185
149	188
174	188
49	192
105	195
163	199
128	200
72	207
35	209
162	212
116	217
163	224
99	226
166	231
47	233
58	233
36	235
238	237
105	239
132	240
65	244
163	249
238	257
117	258
175	258
150	265
74	266
36	268
173	281
141	286
83	288
42	289
102	293
147	298
171	299
61	300
219	307
238	308
29	312
142	321
79	322
33	325
174	327
