60	32
32	42
27	54
196	91
220	101
155	102
126	111
35	116
152	126
84	127
109	128
126	128
230	128
42	139
75	142
153	144
100	145
28	153
198	158
80	171
106	172
187	173
37	176
145	182
28	193
94	205
216	218
193	220
231	222
103	224
135	226
68	231
142	238
50	242
91	244
57	252
100	255
203	255
187	260
227	263
141	264
45	265
90	270
125	270
165	271
225	276
101	277
153	284
84	294
125	294
68	301
106	311
145	311
68	313
85	322
192	322
165	323
66	325
136	325
