230	29
198	31
168	35
98	39
200	45
233	47
152	48
123	52
236	57
66	59
211	59
175	60
195	60
110	63
128	69
222	72
150	75
202	76
77	80
178	80
191	81
228	83
34	84
64	84
115	86
93	88
45	89
237	89
135	93
231	99
183	102
46	109
130	112
92	114
237	116
170	119
151	120
37	125
206	126
229	126
125	137
208	137
96	149
124	149
153	157
230	158
34	160
171	163
152	166
181	171
162	172
206	176
130	178
173	181
54	183
26	184
226	188
91	189
142	189
74	195
118	195
34	201
130	201
198	202
200	211
156	217
224	219
195	220
93	221
38	234
122	235
182	236
58	248
45	249
174	249
224	251
172	265
46	266
99	283
106	283
168	285
217	291
107	303
119	303
140	304
169	304
193	306
217	318
171	319
161	320
192	326
