189	25
56	26
112	28
161	30
66	34
80	35
182	46
203	46
138	51
49	56
161	56
40	65
77	66
107	68
120	69
189	70
175	71
149	77
101	83
212	83
68	85
150	85
175	87
117	88
85	96
148	98
215	101
197	104
162	106
118	108
98	113
177	117
113	120
149	128
206	130
112	134
142	148
126	156
198	156
214	156
156	162
141	171
99	179
214	190
84	193
197	193
143	195
126	196
112	201
71	208
127	211
117	212
167	214
207	218
59	219
143	222
83	224
159	229
111	232
215	234
182	235
54	240
108	246
122	246
150	246
164	246
50	247
213	257
194	259
53	260
148	261
91	266
44	268
81	269
123	270
140	273
77	274
104	275
210	276
172	279
33	284
95	284
76	286
38	292
119	294
163	306
140	307
195	311
90	313
66	314
115	318
159	322
196	323
