105	26
115	26
63	37
148	37
226	37
213	40
77	41
105	43
114	43
142	50
209	52
127	54
63	55
229	55
79	58
151	59
173	62
140	63
202	63
52	65
61	65
229	66
98	68
214	69
138	75
160	80
128	81
83	83
210	83
229	85
208	96
54	112
91	112
224	115
213	121
93	122
82	124
229	125
33	127
57	135
42	139
226	146
210	148
86	150
124	151
163	156
229	157
204	158
43	164
230	164
210	170
123	171
231	176
210	178
26	180
183	180
168	181
207	183
36	191
231	193
81	195
96	198
57	201
177	210
204	210
54	211
114	213
58	223
124	226
205	228
213	229
225	229
156	231
72	234
178	236
33	245
121	247
134	247
228	247
182	250
191	257
207	259
151	263
49	265
230	266
80	268
61	270
113	272
89	276
177	279
68	280
203	280
76	283
124	284
36	286
188	289
45	291
114	291
210	298
125	300
165	301
191	305
223	305
62	315
80	318
160	319
41	321
185	324
141	327
