119	27
148	27
82	29
192	30
60	32
181	40
36	41
212	45
141	49
94	53
122	54
166	54
73	55
197	61
146	69
54	70
29	72
193	76
103	79
81	81
144	83
180	88
118	93
130	93
160	93
145	94
62	95
169	98
49	102
158	109
192	109
91	113
103	113
58	119
78	119
192	121
29	122
166	126
46	127
158	138
151	140
103	149
171	149
183	150
116	151
134	153
101	167
119	167
159	169
70	170
53	171
117	185
96	186
76	188
150	190
90	205
109	206
25	213
80	219
171	219
203	219
190	226
136	227
93	229
170	230
211	230
156	239
109	241
36	244
76	244
95	252
151	253
52	262
77	264
120	268
170	268
148	271
109	274
207	276
90	287
32	288
129	291
46	293
200	297
55	306
149	307
28	311
183	317
