236	25
91	27
57	28
218	28
55	39
185	57
212	57
70	62
162	65
96	70
222	70
67	73
82	73
145	73
207	74
28	76
58	76
84	84
113	85
196	86
29	88
181	89
163	90
53	94
100	94
235	96
178	100
198	111
68	112
103	114
226	115
28	116
51	121
164	125
94	127
134	134
92	138
183	139
203	143
131	145
223	146
28	148
43	157
213	159
31	163
194	165
170	166
193	172
57	174
139	179
214	181
181	182
124	183
197	185
98	186
30	192
50	195
82	198
181	201
239	203
218	208
79	210
96	214
66	215
35	216
51	220
235	226
103	230
199	232
220	233
88	235
125	243
159	253
92	255
133	258
52	262
78	262
184	266
230	266
104	271
142	274
70	276
126	276
39	287
98	289
195	289
234	290
159	293
75	294
98	295
178	296
122	298
56	299
150	302
27	304
67	307
200	309
111	310
45	315
28	317
58	320
148	323
