28	32
174	33
58	34
214	34
204	35
174	47
58	48
198	49
89	51
37	53
81	56
96	63
51	68
80	69
184	74
82	78
164	83
114	86
29	87
47	88
65	89
186	89
137	91
114	95
25	98
131	99
90	102
64	113
200	114
84	119
129	119
176	119
152	125
182	145
158	146
90	149
212	149
115	152
163	160
127	175
36	176
198	176
104	177
80	183
156	185
175	187
193	187
215	187
101	189
115	190
149	196
52	202
101	213
214	215
144	216
63	218
39	219
179	220
130	230
127	244
91	245
107	245
182	247
214	256
96	258
204	258
37	260
111	262
172	263
158	266
31	272
70	275
114	276
138	277
99	278
162	279
38	281
175	284
68	299
48	300
195	302
68	308
202	316
122	325
79	327
