68	28
80	31
46	32
30	41
125	44
162	45
102	46
110	46
62	57
43	58
105	63
157	66
127	67
36	72
66	73
145	83
162	86
66	96
130	97
81	102
147	104
89	120
58	130
92	132
169	138
186	145
92	154
62	155
34	165
67	172
51	182
95	182
40	185
108	192
68	193
107	215
59	216
176	222
115	228
106	238
92	239
42	243
146	245
178	251
90	252
58	256
77	264
91	268
93	281
84	284
160	286
195	288
57	294
71	295
117	295
152	298
184	300
86	305
108	307
46	318
77	318
190	320
