169	27
69	29
38	30
96	31
218	34
232	35
52	43
26	44
105	46
169	49
138	51
166	58
227	58
82	61
168	75
105	77
216	77
79	82
212	86
136	95
221	95
56	98
106	101
137	103
167	105
237	107
95	109
78	110
64	113
229	115
199	119
167	121
236	124
218	128
79	135
137	135
78	149
105	149
230	149
131	160
146	160
178	163
204	163
232	167
48	172
79	172
100	176
203	180
62	181
182	181
162	184
227	186
128	192
144	195
177	197
226	202
79	204
115	205
27	206
174	213
106	215
136	223
170	224
33	226
105	227
236	228
118	229
62	234
82	234
206	239
42	240
180	240
104	252
138	256
30	257
169	258
231	259
216	260
62	262
78	267
135	269
105	272
239	275
64	278
103	284
43	285
139	285
162	289
227	289
81	290
205	300
62	301
179	301
81	305
106	308
131	308
93	311
48	316
222	316
29	318
144	319
157	322
65	323
207	327
