183	28
218	30
32	31
127	31
98	39
160	39
34	40
48	40
71	40
177	45
103	57
130	58
218	61
40	67
171	69
81	70
55	71
121	75
148	76
134	77
149	90
127	93
138	100
47	123
70	124
126	125
160	126
178	128
101	131
143	134
115	135
191	138
76	145
83	146
179	147
146	153
58	156
74	158
184	160
65	164
157	164
138	165
109	175
61	188
85	191
163	192
178	194
152	198
119	204
59	207
152	208
54	215
174	216
46	222
124	231
36	245
181	247
125	248
155	250
52	251
180	255
33	263
80	263
212	267
130	285
183	287
159	289
38	294
54	307
182	312
132	317
160	317
182	323
