219	26
158	29
140	30
182	34
31	37
191	40
48	41
229	41
173	50
220	52
199	55
48	57
227	66
199	68
83	69
64	75
31	76
122	76
213	76
227	83
37	86
56	98
40	113
99	117
224	127
80	139
96	141
139	141
63	142
182	148
117	149
54	151
147	152
234	152
223	154
160	155
208	156
101	161
191	161
81	164
51	165
232	166
178	167
115	168
149	168
161	172
59	173
92	179
208	179
191	180
28	181
70	182
135	185
80	189
112	189
185	193
59	195
156	196
127	198
92	201
134	202
68	208
171	208
229	210
208	211
142	213
58	214
81	218
121	220
36	222
161	223
46	225
98	226
137	226
195	229
119	230
77	234
232	235
224	239
183	241
211	243
90	245
43	246
173	253
212	254
96	258
82	262
32	263
159	270
49	271
83	274
170	275
102	276
114	277
226	279
181	284
199	284
29	285
223	288
164	289
69	290
35	296
134	296
101	298
46	301
202	304
91	305
224	307
113	311
67	316
122	318
194	325
218	326
