38	62
200	63
152	65
184	76
66	80
100	81
173	82
208	83
114	86
143	86
45	91
130	94
208	94
174	100
183	100
90	103
153	103
60	105
208	112
115	116
142	116
61	118
212	118
102	121
89	129
44	134
125	137
63	145
140	147
149	162
38	165
163	166
93	172
66	174
36	190
200	196
211	199
186	203
115	211
81	213
173	213
209	219
72	222
183	222
99	223
145	229
207	232
118	238
182	240
69	247
95	253
122	257
213	257
158	259
94	278
132	278
143	291
162	295
36	296
67	304
119	306
