190	34
32	38
63	38
77	41
106	43
89	48
35	52
189	55
45	57
100	65
132	65
109	69
160	69
44	70
55	70
192	73
83	75
139	77
156	83
103	84
178	88
33	95
78	97
53	99
87	105
51	113
32	119
75	120
101	121
87	137
116	139
137	151
165	163
112	164
81	166
174	167
98	170
202	172
148	175
120	182
215	183
85	184
97	195
150	202
111	204
135	205
191	211
136	237
213	237
169	238
156	244
108	255
212	258
123	260
141	263
180	267
167	268
109	274
125	278
213	281
200	285
154	292
148	307
120	308
192	308
138	311
187	323
