79	25
201	29
29	31
40	39
59	41
28	54
80	62
213	87
35	96
129	101
114	105
146	105
172	106
214	106
157	112
213	132
63	134
37	138
97	139
115	144
212	154
53	156
158	157
42	158
110	158
88	162
157	171
107	175
145	177
187	178
214	178
165	185
35	186
45	194
116	200
167	203
183	205
119	213
47	224
140	227
195	235
25	236
50	240
146	243
74	251
119	251
160	251
43	256
98	258
203	261
118	268
32	269
149	274
74	275
103	276
198	276
134	289
182	292
192	293
110	297
193	312
33	318
74	319
105	321
