39	33
231	36
28	37
142	42
194	43
118	50
33	52
77	53
231	57
56	60
68	74
166	77
79	83
166	87
189	87
45	90
114	95
96	96
144	96
214	99
199	105
45	107
225	110
69	114
168	114
95	116
212	121
171	125
124	132
81	135
192	141
216	141
82	146
239	147
188	158
165	160
140	161
197	163
80	164
34	166
214	172
80	189
216	192
134	195
187	197
132	210
187	214
79	215
78	234
186	237
172	241
214	247
199	248
99	249
124	250
177	255
198	259
146	262
209	262
76	266
233	271
106	274
201	282
115	285
75	286
146	290
75	306
221	309
151	313
200	321
47	322
