42	34
85	38
102	45
125	45
156	49
60	59
91	62
39	63
156	67
126	80
105	85
48	86
115	88
156	89
75	91
91	93
36	99
69	105
36	107
108	111
128	111
156	114
46	116
146	117
84	121
28	130
147	136
85	144
122	144
108	146
135	150
142	165
116	173
86	178
128	191
75	207
91	208
151	208
80	220
145	224
115	228
58	234
153	236
182	236
28	240
46	247
144	251
73	261
202	266
114	267
144	275
84	278
32	283
171	287
70	291
204	294
105	298
145	298
173	302
89	303
115	308
71	316
201	316
101	325
125	325
