142	30
44	32
170	39
131	41
58	44
34	48
56	49
105	51
120	54
32	64
44	64
147	66
237	67
178	69
115	77
132	79
52	80
88	82
175	86
55	94
116	94
146	98
160	103
181	104
138	108
91	115
69	118
151	122
92	125
119	125
34	131
170	134
68	135
49	136
118	137
154	137
59	145
98	156
138	156
81	160
68	169
137	170
36	175
183	175
55	184
75	184
106	184
162	185
229	204
32	206
73	207
156	209
140	213
181	213
58	215
113	216
125	216
230	217
167	222
112	231
51	235
38	239
94	245
150	245
67	255
114	267
163	269
140	270
214	274
168	278
94	280
114	283
45	290
80	292
33	293
225	295
209	297
169	300
77	304
134	307
223	313
236	315
97	316
206	319
158	321
71	322
183	323
