43	29
214	32
173	46
151	51
105	53
134	57
85	59
31	78
173	79
49	80
213	83
109	85
87	90
134	90
182	92
181	101
153	102
36	104
84	108
166	111
180	122
26	125
207	126
49	127
85	127
70	128
180	148
60	157
72	158
134	159
193	161
26	163
88	165
205	168
141	171
105	176
91	182
178	185
74	186
49	200
77	201
111	211
80	216
190	219
193	237
98	238
70	244
214	246
57	256
211	258
110	266
61	276
183	276
208	286
183	291
77	294
97	300
62	301
161	303
48	313
137	320
26	323
157	323
