46	27
27	29
82	29
184	31
44	34
49	44
102	45
33	47
180	48
122	50
239	53
81	55
138	55
44	71
103	71
117	73
222	74
60	77
187	83
224	86
185	95
233	100
218	106
105	115
123	117
209	130
139	136
215	137
105	139
182	139
231	146
111	152
125	152
196	155
224	160
138	166
117	177
195	183
211	185
142	187
150	198
26	202
120	203
209	204
95	207
236	208
137	211
183	211
207	212
106	222
127	225
151	228
184	234
153	240
134	241
200	241
94	242
224	250
211	255
44	256
135	261
150	261
174	261
103	263
117	266
199	269
184	273
148	275
154	285
231	287
176	291
206	291
204	304
192	313
96	319
214	320
231	327
