31	30
53	36
105	36
91	47
41	48
25	83
69	91
151	92
162	98
68	101
151	107
47	119
94	119
67	120
103	120
105	132
89	134
103	144
163	147
118	152
189	154
138	157
61	160
203	161
107	164
116	164
214	167
88	168
47	171
138	174
149	174
29	175
106	175
198	179
209	185
53	187
186	191
115	193
147	195
171	196
114	207
28	217
149	220
49	221
107	221
189	224
76	226
53	235
136	238
130	240
188	246
106	247
49	249
114	254
87	255
188	263
70	265
95	266
107	266
115	268
84	273
188	276
106	277
58	278
43	280
107	285
31	289
188	291
36	306
75	307
165	314
50	316
103	319
170	322
