138	32
36	35
194	44
99	50
147	53
195	56
25	57
79	59
81	71
144	74
34	80
95	80
196	83
132	89
37	93
67	99
149	110
195	113
38	114
61	116
197	123
113	124
36	131
60	132
78	137
43	140
98	143
196	148
163	149
117	154
134	161
77	168
116	171
116	188
116	208
57	221
144	221
92	227
148	235
42	237
122	249
41	252
203	252
51	257
103	258
66	261
137	269
156	275
199	279
153	284
179	285
159	296
95	298
132	303
37	306
62	306
121	306
179	306
89	310
131	319
82	321
102	321
36	324
