127	25
204	25
68	26
171	37
126	44
150	45
138	46
192	47
105	48
69	58
196	59
102	63
193	73
72	79
195	88
81	97
32	99
53	100
212	111
90	116
197	121
25	129
178	129
103	131
213	138
110	143
70	150
101	150
47	151
34	153
57	153
193	156
130	161
115	165
67	166
156	172
184	173
27	176
89	176
55	178
106	181
175	186
57	200
115	201
151	201
80	204
187	204
105	215
152	217
131	218
63	220
163	220
183	223
126	229
174	235
160	236
126	242
88	244
193	253
140	255
60	259
170	262
211	270
195	271
45	276
63	276
92	276
157	282
175	284
67	285
137	286
115	290
209	299
161	301
40	304
172	304
28	308
161	317
100	318
43	319
138	321
65	323
