58	26
160	28
181	30
106	33
193	38
90	41
130	41
163	41
239	44
73	46
119	48
141	48
200	49
41	55
168	57
59	58
186	63
68	64
111	64
126	67
239	75
68	76
119	78
80	79
148	79
222	80
35	83
182	83
161	84
70	90
85	90
192	95
214	97
177	99
137	105
89	110
56	113
72	118
126	120
89	124
59	129
33	138
79	145
228	150
212	151
116	152
171	152
148	154
79	160
135	161
68	165
54	170
196	172
107	173
148	176
125	180
105	187
53	188
77	191
105	200
77	203
113	214
35	215
99	217
58	221
75	222
33	224
54	230
90	231
120	238
34	241
46	242
72	246
107	246
85	257
40	260
80	266
162	269
37	272
146	273
129	275
182	275
90	280
209	282
77	289
144	290
168	295
67	296
221	298
236	298
99	300
39	301
140	302
125	303
160	308
182	308
57	314
37	318
193	318
173	320
89	325
