103	27
36	41
119	41
50	48
80	59
165	64
104	73
119	74
150	80
89	81
172	82
58	83
124	84
151	91
36	94
179	95
86	101
181	107
39	112
57	115
208	115
130	117
151	118
88	119
59	123
204	123
210	129
125	135
56	149
179	153
199	157
129	160
212	160
87	164
97	164
58	165
168	167
128	176
89	179
169	184
213	186
86	191
34	193
129	197
53	207
88	209
96	209
136	216
54	221
65	221
119	226
26	232
68	239
94	239
187	239
113	241
39	249
86	253
143	257
185	259
127	264
87	267
161	269
142	275
88	276
97	276
70	279
162	283
126	284
149	287
170	292
71	301
169	305
73	319
163	320
186	325
