217	27
188	34
136	35
228	35
109	38
57	45
93	45
181	45
236	56
111	60
134	60
154	69
187	72
108	80
137	82
165	82
150	85
216	87
88	90
103	93
233	93
199	98
164	112
64	113
115	113
195	116
77	117
101	117
129	118
52	121
170	132
140	133
126	138
77	145
112	146
48	147
87	147
55	154
183	156
173	157
76	158
127	158
115	163
166	170
189	170
156	172
61	175
96	176
123	180
170	186
25	187
156	191
180	194
71	195
90	201
61	202
129	203
103	207
160	209
79	218
228	219
216	222
94	226
135	226
155	229
118	232
238	236
118	247
95	248
86	249
208	254
182	260
64	262
119	263
155	275
207	279
226	279
122	281
174	289
146	301
117	304
221	309
85	315
128	316
159	319
150	323
169	323
94	326
186	326
