96	25
127	25
149	25
171	29
49	30
100	35
62	42
40	49
161	49
133	53
104	56
67	61
201	64
32	66
172	66
183	66
230	66
126	67
227	77
173	79
81	82
92	85
131	86
191	90
180	94
66	96
53	102
123	107
224	111
76	115
236	115
116	118
213	121
37	123
52	128
118	135
180	140
171	142
130	147
112	148
165	152
144	154
169	163
137	168
126	170
154	180
128	181
222	181
194	197
192	206
138	209
233	236
195	250
214	253
199	256
221	256
190	264
238	265
219	270
188	278
144	289
126	292
157	293
29	302
147	303
220	304
190	307
118	308
165	309
36	311
132	312
177	314
147	317
52	320
192	322
