171	29
206	29
152	37
129	51
66	52
83	61
197	61
111	65
125	70
62	81
192	81
161	84
182	92
137	93
114	95
89	102
190	104
57	115
187	117
176	120
126	122
154	124
30	127
194	131
165	137
63	142
56	146
114	153
137	153
101	154
46	157
215	159
109	166
101	168
42	171
56	172
109	183
175	192
56	193
110	195
122	203
33	212
55	214
113	215
213	215
180	216
166	229
154	232
190	240
130	245
52	249
202	263
211	270
132	271
52	277
186	277
49	309
37	311
132	311
198	323
168	326
