62	30
148	31
118	33
140	45
162	45
69	60
100	61
168	62
54	66
152	67
204	74
94	78
66	81
116	91
155	98
27	100
46	105
137	111
110	114
171	120
51	123
106	130
82	131
34	138
106	144
141	150
144	159
73	160
83	160
169	160
212	166
160	171
28	176
73	177
85	178
103	181
29	189
136	192
75	193
203	197
25	200
110	206
156	212
62	215
80	219
104	233
79	235
67	236
189	242
111	246
76	247
63	254
46	265
89	270
102	272
58	273
36	277
61	288
89	289
39	297
105	298
101	306
79	308
60	312
37	314
121	321
79	327
