32	28
109	30
157	35
38	45
127	48
170	53
160	54
144	61
41	65
125	72
190	75
177	78
135	80
49	84
157	86
81	87
125	89
51	95
168	96
125	97
190	100
63	107
138	108
189	121
135	124
169	124
229	126
120	138
231	144
45	145
192	145
56	146
109	150
141	154
191	155
33	156
231	158
120	160
48	174
63	174
33	176
236	178
63	189
150	189
196	191
238	191
167	194
59	198
151	200
117	203
82	204
239	204
208	209
193	214
171	226
106	237
183	238
204	243
51	247
57	259
79	259
117	265
153	270
178	274
94	275
143	279
58	280
198	281
116	290
161	294
171	294
193	300
139	304
221	304
154	309
56	310
178	312
51	321
