115	25
162	26
108	32
186	44
112	50
83	59
195	61
96	67
175	76
153	83
115	87
191	88
98	95
118	96
239	98
188	108
90	110
147	111
74	117
110	121
235	123
176	125
142	130
203	130
95	131
112	147
183	150
153	158
161	162
89	169
73	176
129	176
239	176
170	178
92	182
173	187
144	188
239	189
110	191
163	191
223	197
99	198
129	198
89	206
100	207
117	210
207	215
176	220
207	223
96	225
130	226
165	226
229	226
120	237
108	238
234	238
156	246
169	248
108	253
135	254
96	256
237	258
155	263
35	264
220	266
170	269
105	273
198	274
154	283
92	285
105	285
196	288
90	296
153	302
129	303
220	305
142	307
185	312
103	316
236	316
159	321
