201	27
112	28
32	33
81	41
148	43
176	44
204	45
104	46
194	47
37	53
73	57
27	58
123	58
53	61
88	61
107	73
139	76
171	76
37	80
58	83
93	83
77	97
170	98
43	102
125	107
141	112
167	115
37	119
99	121
52	123
90	123
171	126
150	128
196	129
37	130
93	134
25	135
59	137
150	140
73	150
32	152
192	152
121	155
93	164
202	169
77	173
118	174
133	181
59	182
174	187
30	191
59	191
124	193
104	194
199	204
67	207
160	208
45	210
98	216
148	220
73	222
194	223
57	225
125	229
170	229
99	240
129	241
84	245
39	247
49	253
175	254
67	260
204	264
106	267
159	268
92	269
61	275
41	277
136	277
71	280
25	284
41	284
207	288
92	289
56	291
159	302
95	304
138	306
44	310
70	314
114	322
