53	28
96	35
85	48
125	48
31	49
38	49
78	49
187	58
148	68
62	69
102	69
125	89
79	90
31	91
38	91
181	91
107	107
150	110
160	110
55	111
63	111
194	116
35	129
82	131
127	131
173	131
96	136
210	147
108	150
159	151
57	153
40	173
87	173
127	173
176	173
32	174
208	193
112	194
150	194
161	194
55	195
191	196
136	214
176	214
184	214
81	215
40	216
106	235
160	235
200	235
208	235
58	236
64	236
112	236
130	256
177	256
184	256
35	257
82	257
201	276
161	277
209	277
60	278
65	278
114	278
185	297
130	298
137	298
178	298
42	299
83	299
90	299
61	319
108	319
161	319
209	319
