193	28
218	31
117	37
165	40
142	43
194	50
176	51
161	62
103	63
194	70
96	82
126	86
139	87
191	88
45	90
70	90
163	90
163	100
64	103
122	105
161	109
103	110
182	110
63	114
32	120
112	122
167	123
30	128
194	130
47	134
136	134
96	141
46	142
132	146
86	155
104	156
198	157
182	159
35	162
108	172
187	177
34	179
87	182
26	190
78	194
189	199
177	200
127	203
145	203
95	205
167	206
33	222
200	222
138	223
150	231
74	232
91	238
25	245
176	245
146	257
35	260
194	262
86	271
58	272
48	277
148	277
28	291
188	293
117	304
78	307
107	308
147	308
76	320
127	320
147	320
182	320
30	321
47	323
