62	28
89	37
43	42
179	43
110	44
141	52
191	59
177	62
206	63
107	67
43	70
159	70
135	78
75	81
160	84
190	88
169	99
34	101
198	112
72	116
158	117
111	118
138	119
37	128
147	132
199	132
76	136
61	147
162	147
103	158
194	163
152	164
139	170
164	174
70	181
215	182
197	188
154	189
186	190
100	193
59	203
216	203
196	208
126	210
92	224
167	224
144	225
105	226
179	226
196	226
66	233
122	236
206	236
144	238
59	244
134	245
176	250
213	258
50	260
185	262
176	266
109	269
72	270
147	273
202	276
49	277
185	279
109	282
147	288
186	290
35	294
195	304
149	306
71	309
112	309
184	310
147	322
106	324
97	326
