121	28
100	34
133	37
111	38
179	44
158	45
195	45
93	49
115	49
164	53
174	53
131	55
180	60
104	61
158	61
196	61
82	62
148	62
91	75
73	79
197	79
103	83
161	84
153	85
171	94
196	95
139	100
102	102
116	102
168	102
173	114
91	117
193	119
109	123
156	124
105	132
190	132
94	136
154	138
174	139
143	141
111	148
194	148
101	155
139	157
204	157
173	160
156	161
99	162
180	167
91	169
136	170
156	173
195	173
106	181
125	186
143	188
116	189
177	198
171	199
111	201
100	203
188	205
130	206
149	206
118	207
95	211
138	211
166	212
206	212
84	213
160	214
185	217
114	219
176	220
200	221
103	223
80	224
194	224
102	230
148	230
91	233
168	234
125	235
68	240
144	241
110	242
183	242
137	243
87	244
77	248
114	250
58	257
133	257
174	257
96	260
76	262
192	263
169	266
85	268
47	271
109	273
139	274
189	274
67	275
209	280
57	281
104	281
147	283
34	285
92	285
165	288
194	292
43	293
71	296
184	296
61	299
93	299
133	299
80	304
180	305
58	308
29	309
199	312
48	313
77	314
116	316
66	318
96	318
139	318
26	319
44	323
85	323
