60	47
45	48
67	56
29	63
52	71
148	72
96	77
58	78
75	78
28	83
206	85
224	86
132	97
159	101
35	102
80	102
26	106
178	106
226	106
208	110
68	119
123	124
42	130
140	130
159	131
176	131
90	135
112	135
237	138
136	140
67	141
165	145
98	148
46	149
222	153
167	161
126	167
39	168
82	170
226	170
165	178
103	181
41	184
169	188
229	194
73	195
190	198
129	199
172	201
63	207
99	207
232	207
159	208
78	210
175	220
228	220
159	226
49	229
189	229
201	230
222	232
216	237
131	242
45	243
53	253
228	258
131	261
156	267
48	270
237	271
163	286
56	308
39	309
221	309
27	318
