150	27
186	27
232	27
49	35
154	36
175	37
209	44
205	51
237	56
157	62
228	72
211	74
187	76
141	79
90	95
234	95
218	96
97	102
172	104
185	104
165	114
222	114
233	116
149	117
114	121
184	125
212	126
104	131
237	133
191	143
234	147
213	151
207	154
104	165
84	166
30	167
60	167
46	171
59	173
166	174
60	181
76	184
119	185
166	188
196	188
167	195
87	197
28	198
218	200
71	202
165	205
37	207
48	207
228	209
234	220
167	221
109	222
182	222
155	223
196	226
156	231
167	232
234	242
220	250
236	252
168	259
200	261
222	270
168	281
235	282
198	290
144	294
215	296
166	303
132	306
117	308
208	308
221	310
230	310
163	315
143	318
119	324
