227	25
208	30
82	32
61	33
141	35
41	36
90	36
126	36
162	37
189	41
229	48
27	50
97	51
157	56
114	58
74	64
49	65
158	73
41	79
57	85
90	94
75	96
54	107
163	107
223	116
143	119
87	124
44	129
99	133
81	138
115	143
36	144
223	145
25	150
76	152
34	162
223	178
133	180
184	183
172	186
58	188
158	188
103	191
77	193
115	196
182	200
157	203
222	203
82	213
49	214
35	218
113	219
54	224
77	225
137	234
44	243
82	251
115	256
207	262
146	263
35	269
182	269
222	269
60	272
99	274
191	277
139	279
172	287
204	291
88	294
152	303
220	304
102	305
69	306
125	310
93	324
138	326
