62	25
33	32
127	34
103	41
213	42
153	45
169	45
119	50
137	50
155	53
113	64
211	65
66	69
134	77
217	77
117	80
159	94
192	96
142	98
214	98
183	105
199	110
129	113
27	127
153	132
26	136
133	142
175	148
30	160
41	168
191	176
61	178
157	189
45	191
119	195
172	196
63	201
113	204
216	210
176	213
105	226
61	232
159	232
118	236
192	239
88	242
178	244
57	252
191	252
70	254
209	254
105	258
163	258
64	264
132	265
185	269
112	271
155	272
191	274
216	274
80	279
93	281
172	281
66	288
168	291
181	298
131	299
206	299
74	300
148	308
31	310
134	316
186	317
92	318
56	320
103	320
152	322
210	326
