163	27
131	28
98	29
67	32
183	36
208	41
95	51
156	59
215	59
56	60
67	63
84	71
137	73
103	74
197	80
68	82
155	82
123	83
181	85
79	94
142	97
58	98
129	99
113	101
105	116
146	117
60	121
94	122
139	133
127	135
84	137
151	138
50	143
220	143
109	147
199	148
141	153
36	157
167	160
180	161
66	162
109	163
38	168
90	168
147	169
130	175
164	178
80	181
214	182
57	186
130	192
94	193
115	193
42	199
64	215
44	216
113	217
33	227
238	227
70	228
121	230
216	230
187	236
108	237
56	240
162	247
213	247
121	248
29	250
189	250
128	254
85	256
105	263
218	263
77	266
66	270
55	274
225	277
96	285
58	289
115	301
220	302
115	316
120	318
174	318
87	321
37	323
60	323
