200	31
57	48
203	52
49	56
88	57
187	60
159	67
150	69
175	73
199	77
230	83
138	84
42	87
198	90
184	94
54	95
157	98
75	99
173	105
46	106
82	111
102	120
115	127
184	131
126	136
174	140
85	141
193	143
133	146
79	147
145	151
68	158
149	160
111	166
121	166
170	169
218	170
198	175
64	176
90	185
198	191
43	213
32	223
231	226
195	228
166	245
144	248
230	248
48	250
192	250
131	260
72	267
116	268
151	270
90	271
129	272
119	278
71	282
135	288
166	307
69	309
85	310
37	311
222	314
119	316
163	319
64	322
