144	26
93	27
220	28
101	29
206	32
46	33
146	41
54	48
239	57
103	59
163	60
47	65
83	67
147	69
47	81
61	81
135	85
161	86
215	87
228	87
47	94
162	101
148	102
93	103
58	108
107	111
46	113
230	118
60	120
162	122
145	127
46	132
163	138
57	139
192	141
209	141
104	142
92	145
95	153
210	153
193	157
162	159
56	164
137	164
86	167
206	172
55	175
176	175
107	183
165	186
211	186
147	187
54	188
84	188
94	189
213	193
207	194
109	196
201	201
135	203
50	204
64	212
228	215
83	222
164	222
196	226
204	226
212	226
99	227
60	233
47	235
149	238
197	242
94	244
47	249
106	249
61	251
146	253
91	265
60	269
146	272
162	277
104	278
57	280
138	282
66	295
90	299
55	301
102	302
221	303
188	306
111	308
150	312
98	321
112	322
86	325
149	326
53	327
