129	33
92	35
51	39
28	40
148	40
49	48
29	49
118	50
97	52
28	60
166	60
51	61
192	65
97	68
206	70
71	71
175	71
35	79
138	80
62	81
219	84
105	88
211	91
238	91
47	95
225	100
85	102
178	102
141	104
115	111
43	114
181	123
37	127
197	135
47	136
85	137
177	137
63	142
99	142
195	146
141	149
37	150
120	151
147	159
38	160
161	163
45	167
221	173
79	176
95	182
205	182
129	184
165	189
43	193
193	199
88	200
115	204
40	210
104	211
131	211
171	211
196	211
183	214
71	216
145	218
39	223
77	223
190	224
154	227
100	236
45	237
152	245
179	250
119	252
37	253
47	253
148	259
188	260
135	261
101	263
193	267
113	270
129	271
36	272
179	273
203	273
85	274
167	275
80	281
39	284
45	284
151	286
216	288
70	295
116	296
133	298
47	300
37	301
90	303
221	307
25	319
