234	31
163	37
232	43
140	45
130	49
183	50
30	52
193	57
163	59
138	64
30	66
146	77
30	84
237	87
200	88
135	95
200	99
158	107
174	110
139	119
160	126
148	128
137	136
124	145
203	157
160	159
124	160
136	165
178	170
161	173
138	175
197	181
127	186
113	191
79	196
97	196
63	197
116	199
138	200
139	207
121	208
161	208
199	214
215	217
184	222
116	234
154	235
137	236
124	239
178	239
152	257
173	260
139	263
118	279
186	284
235	287
159	297
141	299
221	302
195	303
120	304
163	319
