98	27
184	34
149	41
169	46
104	51
205	56
128	57
184	57
145	62
83	64
49	66
199	67
176	71
82	74
176	80
35	81
143	81
60	84
101	85
206	89
46	96
104	99
191	101
94	114
165	116
142	121
208	125
218	125
191	133
129	147
139	150
85	152
116	157
47	161
144	168
38	169
101	176
183	180
205	180
153	182
44	186
76	186
128	193
102	194
87	195
150	196
179	197
162	200
113	202
136	213
203	213
161	227
173	250
149	252
192	253
40	254
96	267
155	287
146	289
99	294
50	317
142	324
106	325
25	326
