117	28
36	36
61	39
136	39
94	40
45	54
25	59
86	62
114	64
128	64
59	69
175	70
46	76
129	79
196	80
113	82
91	87
27	89
69	91
36	96
110	97
45	105
196	105
92	113
46	115
172	115
126	117
80	120
181	121
194	122
214	128
71	129
117	130
90	132
102	132
127	136
44	137
82	139
172	150
89	153
33	155
211	155
109	162
27	165
185	167
128	170
147	180
195	185
175	186
93	189
124	190
83	191
56	192
201	194
175	200
78	202
102	206
126	207
194	209
25	212
104	214
126	217
205	217
182	218
166	221
79	223
218	228
165	237
193	237
96	238
217	244
124	248
56	251
162	253
31	256
203	256
89	261
191	265
123	268
106	271
163	271
70	276
79	278
162	284
102	294
49	299
84	303
109	306
66	307
122	312
157	315
137	316
206	316
87	320
