216	27
102	36
161	45
195	47
220	47
91	48
189	54
142	55
228	59
167	60
196	70
234	84
168	90
114	91
219	97
166	100
129	106
157	114
181	127
119	130
154	135
223	135
145	147
202	147
68	162
235	179
47	182
202	183
59	190
34	191
182	195
163	202
114	204
125	208
227	208
146	212
216	213
73	219
225	235
56	237
83	237
35	238
97	240
144	242
64	246
76	248
112	254
80	261
58	269
122	270
146	271
101	281
38	282
119	284
133	288
80	298
46	303
60	303
123	306
220	308
52	311
107	314
