51	41
195	43
157	50
58	57
126	73
58	84
158	85
182	87
104	91
171	103
51	104
192	104
117	119
58	122
151	125
79	136
70	144
43	145
202	145
175	148
48	159
108	159
141	160
58	162
77	162
163	162
26	178
146	178
216	183
80	189
72	198
175	201
88	206
72	207
146	212
217	214
191	219
215	224
67	227
151	229
48	230
188	232
85	238
149	244
89	246
130	246
189	247
216	253
162	258
130	260
93	265
162	268
53	270
100	276
79	285
191	287
105	288
65	294
138	295
110	297
162	302
64	305
80	306
156	306
194	309
147	310
119	312
173	316
25	319
194	319
80	320
