116	29
173	30
154	40
102	44
195	44
157	56
130	57
174	62
104	64
198	69
116	70
144	70
92	72
28	74
131	74
181	75
102	77
76	86
166	88
192	95
104	103
61	108
89	112
113	115
94	123
182	123
206	135
138	138
172	140
113	143
188	143
149	146
126	150
70	151
213	158
184	160
56	162
96	164
128	165
67	174
202	177
33	180
88	180
164	182
176	182
153	183
77	186
204	193
165	194
179	194
191	194
138	195
152	195
127	206
153	207
166	207
178	207
140	208
212	208
33	212
166	219
178	219
193	219
114	220
128	220
141	220
152	220
91	221
102	221
64	222
192	231
166	232
180	232
129	233
140	233
154	233
115	234
65	235
76	235
180	244
168	245
129	246
140	246
154	246
64	247
76	247
103	247
114	247
210	257
154	258
88	260
129	260
141	260
63	261
76	261
111	269
178	269
200	272
133	273
63	274
94	275
79	276
160	277
135	283
63	288
180	288
151	300
78	301
63	302
91	308
170	311
70	314
119	314
132	322
52	323
159	324
