51	26
127	33
80	40
167	40
115	49
52	52
82	57
196	61
213	67
51	75
122	80
105	81
149	82
84	84
51	91
122	94
35	107
49	107
140	110
82	113
129	117
137	120
113	121
53	122
33	123
81	135
115	137
104	140
61	143
138	146
25	147
173	154
214	164
45	165
164	167
35	174
173	179
82	180
207	182
128	187
182	195
191	200
113	206
203	206
158	210
93	222
144	226
75	234
145	241
53	246
39	260
93	261
75	267
152	280
36	286
192	288
141	289
161	293
188	301
111	303
35	305
171	308
35	327
