44	32
56	35
144	48
41	49
162	49
200	49
112	61
41	62
78	68
149	71
39	72
177	73
92	77
214	78
145	79
164	84
56	87
101	88
176	94
127	98
159	98
61	99
210	101
146	110
50	113
167	114
191	114
107	117
77	122
208	122
121	126
217	136
147	141
28	142
41	158
194	160
187	161
161	162
164	171
54	175
147	185
67	188
164	192
38	196
183	197
68	205
97	205
123	205
105	220
169	226
59	227
140	234
183	236
116	238
37	240
62	242
149	244
90	251
147	254
126	257
57	264
45	270
71	270
148	271
204	272
133	273
39	281
173	282
61	289
162	291
25	294
46	294
199	296
98	298
38	301
133	303
171	306
49	310
160	310
188	313
27	317
93	318
149	320
204	321
49	326
