66	31
104	31
194	49
81	52
37	58
172	62
113	63
92	65
72	66
124	68
205	75
180	79
64	87
91	90
138	91
35	92
110	92
71	103
45	106
122	109
194	112
29	114
104	122
56	125
64	126
161	135
76	138
206	140
139	141
63	145
99	145
83	149
114	150
99	156
172	156
149	160
91	170
31	172
69	173
78	175
183	175
191	182
161	185
101	186
174	187
45	192
153	195
87	196
126	197
104	207
193	214
136	215
46	216
182	220
114	224
161	224
94	230
139	231
56	238
125	240
165	241
112	247
67	249
150	250
96	252
130	259
119	265
151	266
186	266
68	269
143	276
119	283
126	283
80	293
199	293
152	294
145	297
127	301
150	306
183	312
79	314
92	320
144	321
