174	25
188	26
108	32
165	34
208	40
126	50
104	52
32	55
169	69
101	70
221	76
104	78
158	86
101	89
195	92
83	93
30	97
113	103
192	103
48	104
91	115
138	115
193	120
104	122
173	122
207	125
151	126
149	137
120	144
151	144
180	145
80	147
52	154
107	154
216	155
146	156
210	159
138	164
58	165
101	170
203	171
163	172
192	178
52	179
143	179
32	187
103	187
123	187
90	189
66	193
157	196
140	201
201	201
124	208
57	209
184	212
34	215
114	216
168	216
187	219
200	221
97	225
220	225
50	227
208	227
152	228
129	231
192	231
36	233
81	235
28	242
56	245
98	249
123	251
163	253
101	261
53	262
84	265
130	266
181	266
31	273
124	275
47	276
74	276
179	278
106	279
194	279
91	280
92	285
81	291
140	293
120	296
103	297
26	298
48	298
75	300
220	303
122	313
83	314
177	323
