150	25
73	31
92	42
103	43
184	56
94	59
140	64
93	72
147	78
71	81
34	84
100	87
183	90
33	96
79	98
117	102
191	102
140	103
156	103
182	103
105	105
169	109
70	114
35	118
105	120
183	126
35	127
146	129
200	133
53	134
94	137
148	137
51	147
139	148
58	152
196	153
104	156
31	164
91	164
148	164
46	165
214	165
196	167
190	177
147	180
80	181
25	183
172	190
192	190
100	195
50	196
141	206
150	206
102	210
197	226
102	233
166	233
54	236
135	247
73	251
160	251
195	254
102	256
175	256
55	263
141	267
150	282
181	290
204	295
77	298
201	300
158	301
34	306
185	308
35	317
174	320
192	320
