57	26
183	34
152	46
50	51
215	59
49	61
25	62
183	64
207	82
178	84
34	88
185	105
214	105
34	109
93	112
125	115
28	119
172	120
47	125
149	126
220	130
123	133
182	134
168	135
50	136
70	137
103	137
228	138
139	147
195	147
162	148
34	152
128	152
149	160
58	163
134	166
114	171
83	176
185	176
72	179
211	182
34	188
197	189
152	192
166	192
175	201
223	207
228	216
90	222
180	227
54	229
212	234
82	238
155	238
26	252
237	253
67	261
184	262
65	273
193	280
170	288
185	291
53	296
72	296
221	302
28	306
105	306
172	306
186	307
90	310
206	314
