58	25
164	25
120	28
77	29
36	44
91	48
166	49
196	51
27	60
192	67
60	70
79	70
193	75
174	77
68	81
214	87
41	90
196	105
81	108
114	108
92	113
178	117
155	119
132	123
51	124
41	125
194	127
109	131
158	133
61	139
131	140
176	140
118	145
126	156
195	157
64	161
31	163
64	170
155	170
121	171
108	177
166	178
29	180
217	181
67	182
143	187
120	196
217	197
54	202
203	205
49	210
117	210
175	210
131	213
77	215
202	218
138	221
186	222
172	223
137	228
57	232
115	234
53	247
159	253
133	269
116	270
152	276
48	279
162	279
202	280
185	283
123	286
202	289
159	293
47	296
124	298
46	307
124	311
117	327
