39	26
86	32
233	34
54	35
188	35
127	38
84	47
152	47
38	60
183	63
30	67
225	72
199	76
177	77
115	79
97	82
156	86
71	87
224	100
75	104
183	108
107	112
31	114
48	117
174	122
55	124
147	124
46	126
33	128
238	129
191	133
48	138
184	143
103	144
144	146
161	146
84	150
224	153
193	154
64	155
44	159
136	164
150	165
227	166
215	170
77	172
94	174
186	175
35	180
108	180
54	182
84	183
150	190
169	194
216	197
137	198
54	201
238	202
92	204
116	204
190	207
25	208
207	209
36	213
129	213
145	214
74	218
167	220
63	224
124	225
219	229
105	231
180	233
105	237
131	241
194	241
149	245
121	248
173	249
76	253
219	257
94	258
141	261
151	261
54	270
153	273
195	274
142	275
77	279
193	285
52	288
29	292
92	293
191	300
35	301
166	302
123	304
139	304
110	306
73	309
46	311
205	314
123	326
189	326
