50	35
95	35
178	46
190	57
54	58
94	61
113	62
147	62
76	72
143	80
102	85
125	87
196	88
77	90
74	105
195	111
91	113
51	115
111	118
157	125
179	126
77	127
198	133
52	134
114	134
130	138
84	142
73	151
185	152
214	153
41	158
126	158
57	159
149	159
86	166
69	167
114	171
182	174
156	178
129	182
138	185
61	187
75	187
42	193
106	193
155	194
59	201
80	203
116	203
142	204
35	216
51	221
135	222
212	222
88	225
31	228
173	232
213	236
103	241
124	241
51	243
184	245
119	255
141	256
104	259
130	263
178	269
137	286
158	297
161	321
