190	34
83	44
47	47
81	55
189	56
144	58
96	63
208	67
95	73
119	74
85	75
193	77
150	78
171	81
95	86
85	87
138	87
38	97
148	102
93	104
180	105
57	106
181	113
33	116
129	116
150	119
93	120
198	121
28	122
85	132
129	133
60	145
130	146
178	152
53	154
199	157
85	158
96	158
211	159
27	163
167	166
86	173
132	174
25	177
85	183
167	183
42	191
160	194
130	197
86	203
95	203
51	206
135	214
53	219
63	221
177	222
117	224
29	231
92	235
68	237
114	239
185	239
212	240
84	248
184	257
86	264
126	264
86	273
95	273
142	273
163	274
117	275
68	277
146	287
96	290
170	291
70	301
112	307
72	319
165	319
105	322
65	326
185	326
